Name	Set	ImageFile	Rarity	Release	Info	Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Span	Icons	Staff	Species	Persona	Command	Reports	Text
THE WHALE PROBE	main	thewhaleprobe	R	TMP	9 R	DILEMMA	Space								[AU][TMP]						Place on mission. End of every turn, moves one location toward and off spaceline's long end. All ships, personnel, and facilities are in stasis while here. (Unique.)
V'GER	main	vger	R	TMP	10 R	DILEMMA	Space					5			[AU][TMP]						Ship is destroyed unless 2 Empathy OR Diplomacy, Anthropology, and Computer Skill present. Discard dilemma.
HERO WORSHIP	main	heroworship	R	TMP	4 R	DILEMMA	Space/Planet								TMP						Stops non-Borg crew or Away Team members with the most and fewest * icons. (In case of ties, "stops" all tied personnel.)
LINGUISTIC LEGERDEMAIN	main	linguisticlegerdemain	C	TMP	6 C	DILEMMA	Space/Planet								TMP						Unless Anthropology and Exobiology present, X=1+number of affiliation icons on this mission with no matching personnel present; place on mission; it cannot be attempted.
THE NEXUS	main	thenexus	U	TMP	11 U	DOORWAY									[TMP]						Seeds like a dilemma. When encountered, place on far end of spaceline.  (Not duplicatable.) End of every turn, moves one location toward opposite end, then is placed on table. At each location, destroys all ships present; personnel aboard them (or on planet here) are placed under doorway (considered in play). At any time, any player may relocate their personnel stacked here to any planet. (Immune to Revolving Door.)
TRANSPORT INHIBITOR	main	transportinhibitor	C	TMP	12 C	EQUIPMENT									[TMP]						Your personnel present may choose to prevent any beaming to or from this equipment. Opponent's personnel present may discard this equipment if it is unattended.
TRANSPORTER DRONES	main	transporterdrones	U	TMP	13 U	EQUIPMENT									[TMP]						Participates in battle like a personnel, using STRENGTH=8 vs. adversary's CUNNING. May capture any adversary it stuns by beaming them to your ship here.
DUJ SAQ	main	dujsaq	C	TMP	14 C	EVENT									[TMP]						Plays on table. Your B'rel-class ships may each use 1 RANGE to land or take off once each turn, and report on planets that have a matching affiliation icon. (Captain's Order.)
FAL-TOR-PAN	main	faltorpan	C	TMP	15 C	EVENT									[TMP]						Plays on table. At any time top card of your discard pile is a Vulcan personnel, you may place it here. Personnel here may report to the planet Vulcan as if from your hand.
I JUST LOVE SCANNING FOR LIFE-FORMS	main	ijustlovescanningfor	R	TMP	16 R	EVENT									[TMP]						Plays to reveal top three cards of any draw deck (six if your own). Discard all non-personnel cards; replace remaining cards in any order. Discard event.
ISOMAGNETIC DISINTEGRATOR	main	isomagneticdisintegrat	U	TMP	17 U	EVENT									[TMP]						Plays on table. Shuffle your hand into your discard pile, then exchange your discard pile for your draw deck. Draw four cards (may not be converted to downloads). Discard event.
TO BE OR NOT TO BE	main	tobeornottobe	U	TMP	18 U	EVENT									[TMP]						Plays on table. May discard event at end of a battle your opponent initiated to damage all opposing ships (including I.K.C. Kla'Diyus) in that battle. (Immune to Kevin Uxbridge.)
CETI EEL	main	cetieel	C	TMP	19 C	INCIDENT									[TMP]						Plays on table (for free, once each turn). At any time (limit twice every turn), you may place on any non-[Holo], non-android personnel present with your Khan.     Personnel is now under your control, is attributes all -3, and may work with other personnel controlled by Ceti Eel.     Also, this personnel is not discarded at end of turn by     Revenge Is /Ent-E\ Dish Best Served Cold.
RELEASE THIS PAIN	main	releasethispain	C	TMP	20 C	INCIDENT									[TMP]						Share your pain with me ... Plays once each turn for free on a personnel present with your Sybok. (Limit one per personnel.) ... and gain strength from the "sharing". Personnel loses all Treachery, is under your control, adds 1 to X on The Discovery of Sha Ka Ree, and may work with your Sybok (and any other personnel you are controlling with Release This Pain).
I DO NOT TAKE ORDERS FROM YOU	main	idonottakeordersfromyou	U	TMP	21 U	INTERRUPT									[TMP]						Plays at start of a personnel battle you initiated (once per battle). Each of your personnel who has Treachery x2 may kill an opposing personnel who has lower CUNNING.
LURE OF THE NEXUS	main	lureofthenexus	C	TMP	22 C	INTERRUPT									[TMP]						Prevent a personnel from leaving The Nexus for one full turn. OR Save a ship being destroyed by The Nexus; relocate ship to adjacent location with all personnel under The Nexus aboard.
NO, KIRK ... THE GAME'S NOT OVER	main	nokirkthegamesnotover	C	TMP	23 C	INTERRUPT									[TMP]						Plays if you just changed a mission's point value using The Genesis Device. Discard all planet facilities, landed ships, and ships in orbit there, and all personnel on planet.
PREFIX CODE TRANSMISSION	main	prefixcodetransmission	C	TMP	24 C	INTERRUPT									[TMP]						Plays on your ship when firing on a target your infiltrator is aboard or a target that has a matching affiliation icon. Opposing DEFENSE total reduced by half (round down).
SMOOTH AS AN ANDROID'S BOTTOM?	main	smoothasanandroids	U	TMP	25 U	INTERRUPT									[TMP]						Once every turn, plays to reveal the bottom three cards of your draw deck. Take any non-personnel into hand; discard others. OR Prevents the death of any one Youth personnel.
THE NEEDS OF THE MANY ...	main	theneedsofthemany	C	TMP	26 C	INTERRUPT									[TMP]						Nullifies any dilemma (or Tactic card placed as a damage marker) about to destroy your ship. Discard one of that ship's crew members (opponent's choice).
WHAT DOES GOD NEED WITH A STARSHIP?	main	whatdoesgodneedwitha	R	TMP	27 R	INTERRUPT									[TMP]						Nullifies "God". OR Plays once every turn. Opponent chooses: you may download a ship to any location OR "stop" or "unstop" (your choice) any ship in play.
INSURRECTION	main	insurrection	C	TMP	29 C	MISSION	Planet,[FEDERATION]					35	Briar Patch Region * Ba'ku Planet	4	[TMP](AQ)						the Ba'ku race.Leadership x2 + Diplomacy + STRENGTH>50 Ba'ku may report on planet (for free).
OBSERVE RITUAL	main	observeritual	C	TMP	30 C	MISSION	Planet,[FEDERATION]					35	Vulcan	4	[TMP](AQ)						Vulcan + Diplomacy + Anthropology    Vulcans and Amanda Grayson may report on planet.
THE DISCOVERY OF SHA KA REE	main	thediscoveryofshakaree	C	TMP	31 C	MISSION	Planet,Any Away Team may attempt mission.					10X	The Great Barrier	6	[TMP](AQ)						Sybok    X=number of personnel present with Sybok in lore.
% ANALYZE RADIATION	main	analyzeradiation	C	TMP	28 C	MISSION	Space,[FEDERATION]					25	Briar Patch Region * Sector 441	5	[TMP](AQ)						Astrophysics + Biology + Navigation Span -2 for all Son'a ships.
COLLECT METAPHASIC PARTICLES	main	collectmetaphasic	U	TMP	32 U	OBJECTIVE									[TMP]						Seeds or plays on Ba'ku Planet. You may attempt it using these requirements: Any Son'a personnel + Injector Assembly One in orbit + Treachery x2 + no opposing ships or personnel here When you solve, you may take a double turn and, for rest of game, all your personnel add Youth, are STRENGTH +2, and may "unstop" themselves once each turn.
REVENGE IS A DISH BEST SERVED COLD	main	revengeisadishbest	U	TMP	33 U	OBJECTIVE									[TMP]						Seeds on table during facility phase; you may download U.S.S. Reliant. Once each turn, your Khan (or any personnel with his name in lore) may report for free aboard U.S.S. Reliant; at end of every turn, you must discard all other personnel you have in play. At start of each of your turns, if your Khan and The Genesis Device are aboard your U.S.S. Reliant, score 30 points (only 15 if opponent has any Kirk in play).
% Henreid	main	henreid	C	TMP	52 C	PERSONNEL	FEDERATION	OFFICER	6	6	7				[AU][TMP]/Films\	(STF)	Human				OFFICER * Leadership  * Astrophysics  * Navigation
% Jacobson	main	jacobson	C	TMP	55 C	PERSONNEL	FEDERATION	MEDICAL	7	7	5				[AU][TMP]/Films\	(STF)	Human				MEDICAL * Biology  * Honor
% Lojur	main_voy	lojur	C	TMP	58 C	PERSONNEL	FEDERATION	OFFICER	6	6	5				[AU][TMP]/Films\	(STF)	Human				OFFICER * Navigation  * Transporter  Skill
% Mark Tobiaston	main	marktobiaston	C	TMP	59 C	PERSONNEL	FEDERATION	ENGINEER	7	6	6				[AU][TMP]/Films\	(STF)	Human				ENGINEER * Anthropology  * Exobiology
% Tahglio	main	tahglio	C	TMP	65 C	PERSONNEL	FEDERATION	SECURITY	5	5	7				[AU][TMP]/Films\	(STF)	Human				SECURITY * Computer  Skill
% Voight	main	voight	C	TMP	67 C	PERSONNEL	FEDERATION	SCIENCE	6	7	7				[AU][TMP]/Films\	(STF)	Human				SCIENCE * Physics  * Geology
Admiral Cartwright	main	admiralcartwright	U	TMP	34 U	PERSONNEL	FEDERATION	V.I.P.	5	7	5				[AU][TMP]/Films\	(CMD)	Human			Office of the President	V.I.P. * Leadership  * SECURITY  * Treachery  * Section  31 * Once  per game, may nullify any one Federation Treaty.
Admiral Kirk	main	admiralkirk	R+	TMP	35 R	PERSONNEL	FEDERATION	V.I.P.	8	9	7				[AU][Nem,Black,R][TMP]/Films\	(CMD)	Human	Captain Kirk	H.M.S. Bounty, Starship Enterprise (TWT and TMP)	Office of the President	V.I.P. * Leadership  x3 * Diplomacy  \DL/ Commandeer  Ship * Once  each turn, may discard one card to draw one card.
Amanda Grayson	main	amandagrayson	R+	TMP	36 R	PERSONNEL	FEDERATION	CIVILIAN	8	7	3				[AU][TMP]/Films\		Human				CIVILIAN * Any  Spock or any Sarek may report where present (for free). * Anthropology  * Diplomacy  * Honor
Ambassador Sarek	main	ambassadorsarek	R+	TMP	37 R	PERSONNEL	FEDERATION	V.I.P.	9	10	7				[AU][TMP]/Films\		Vulcan			Office of the President	V.I.P. * Diplomacy  x2 * Mindmeld  * Law  \DL/ Any  Federation Treaty
Captain Spock	main	captainspock	R+	TMP	38 R	PERSONNEL	FEDERATION	OFFICER	9	10	8				[AU][TMP]/Films\	(CMD)	Vulcan	Mr. Spock	Starship Enterprise		OFFICER * SCIENCE  * Leadership  * Computer  Skill * Physics * Mindmeld  * Diplomacy  * Honor  * Music * Once  per game, may be taken from discard pile to hand.
Captain Styles	main	captainstyles	U	TMP	39 U	PERSONNEL	FEDERATION	OFFICER	6	6	8				[AU][TMP]/Films\	(CMD)	Human		Starship Excelsior		OFFICER * ENGINEER  * Leadership  * Physics
Captain Sulu	main_voy	captainsulu	R+	TMP	40 R	PERSONNEL	FEDERATION	OFFICER	8	8	6				[AU][TMP]/Films\	(CMD)	Human	Lt. Sulu	Starship Excelsior		OFFICER * Leadership  * Navigation  * Honor  * Physics  * SCIENCE
Carol Marcus	main	carolmarcus	R	TMP	41 R	PERSONNEL	FEDERATION	SCIENCE	7	9	4				[AU][TMP]/Films\		Human				SCIENCE * SCIENCE  * Leadership  * Biology  x2 * Physics
Clark Terrell	main	clarkterrell	U	TMP	42 U	PERSONNEL	FEDERATION	OFFICER	8	6	7				[AU][TMP]/Films\	(CMD)	Human		U.S.S. Reliant		OFFICER * Honor  x2 * Leadership  * Biology * May  replace any V.I.P. present selected to die.
Commander Chekov	main	commanderchekov	R+	TMP	43 R	PERSONNEL	FEDERATION	OFFICER	7	7	6				[AU][TMP]/Films\	(CMD)	Human	Ensign Chekov			OFFICER * Navigation  * SECURITY  * Astrophysics  * Biology * If on  Starship Enterprise, it is WEAPONS +2.
Commander Rand	main_voy	commanderrand	R	TMP	44 R	PERSONNEL	FEDERATION	OFFICER	7	7	4				[AU][TMP]/Films\	(CMD)	Human	Yeoman Rand			OFFICER * ENGINEER  * Transporter  Skill * Biology  * Leadership
Commander Uhura	main	commanderuhura	R+	TMP	45 R	PERSONNEL	FEDERATION	OFFICER	7	7	3				[AU][TMP]/Films\	(CMD)	Human	Lt. Uhura			OFFICER * Once  per game, may capture an all male Away Team present. * Computer  Skill * ENGINEER  * Music
David Marcus	main	davidmarcus	R	TMP	46 R	PERSONNEL	FEDERATION	SCIENCE	7	9	7				[AU][TMP]/Films\		Human				SCIENCE * Biology  * Computer  Skill * Physics  * Geology * You  may use The Genesis Device on your planet here.
Demora Sulu	main	demorasulu	U	TMP	47 U	PERSONNEL	FEDERATION	OFFICER	8	7	5				[AU][TMP]/Films\	(STF)	Human				OFFICER * Navigation  * Exobiology  * Stellar  Cartography * If  on any Enterprise, it is RANGE +1.
Dmitri Valtane	main_voy	dmitrivaltane	U	TMP	48 U	PERSONNEL	FEDERATION	SCIENCE	7	7	7				[AU][TMP]/Films\	(STF)	Human				SCIENCE * Stellar  Cartography * Geology  * Computer  Skill
Dr. Chapel	main	drchapel	R+	TMP	49 R	PERSONNEL	FEDERATION	MEDICAL	7	7	3				[AU][TMP]/Films\	(STF)	Human	Nurse Chapel			MEDICAL * MEDICAL  * Biology  * Archaeology  * Computer  Skill
Dr. McCoy *TMP	main	drmccoytmp	R+	TMP	50 R	PERSONNEL	FEDERATION	MEDICAL	8	7	3				[AU][TMP]/Films\	(CMD)	Human	Dr. McCoy			MEDICAL * Twice  per game, may take topmost personnel of discard pile into hand. * MEDICAL  * Exobiology  * Biology
Ensign Tuvok	main_voy	ensigntuvok	R	TMP	51 R	PERSONNEL	FEDERATION	SCIENCE	6	8	7				[AU]/Films\[P]	(STF)	Vulcan				SCIENCE * Astrophysics  * Mindmeld  * Youth * Once  per game, may cancel ship battle at same nebula.
Ilia	main	ilia	U	TMP	53 U	PERSONNEL	FEDERATION	OFFICER	8	7	4				[AU][TMP]/Films\	(STF)	Deltan				OFFICER * Navigation  * Biology  * Anthropology  * Astrophysics
J. T. Esteban	main	jtesteban	U	TMP	54 U	PERSONNEL	FEDERATION	OFFICER	8	7	7				[AU][TMP]/Films\	(CMD)	Human		U.S.S. Grissom		OFFICER * Geology  * Exobiology  * Astrophysics
James T. Kirk	main	jamestkirk	UR	TMP	56 UR	PERSONNEL	FEDERATION	OFFICER	9	8	7				[TMP]	(CMD)	Human		U.S.S. Enterprise-A		OFFICER * Leadership  x2 * Diplomacy  * Computer  Skill * Honor \DL/ Any  Captain's Order card * Scores  5 points each time he helps solve a mission.
John Harriman	main	johnharriman	R+	TMP	57 R	PERSONNEL	FEDERATION	OFFICER	8	5	7				[AU][TMP]/Films\	(CMD)	Human		U.S.S. Enterprise-B		OFFICER * SECURITY  * Diplomacy  * Geology  * Honor
Matthew Dougherty	main	matthewdougherty	U	TMP	60 U	PERSONNEL	FEDERATION	V.I.P.	5	7	5				[TMP]	(CMD)	Human			Office of the President	V.I.P. * Scores  10 points if helps complete Collect Metaphasic Particles. * Leadership * Treachery  * SCIENCE
Mr. Scott *TMP	main	mrscotttmp	R+	TMP	61 R	PERSONNEL	FEDERATION	ENGINEER	7	8	4				[AU][TMP]/Films\	(CMD)	Human	Mr. Scott			ENGINEER * Miracle  Worker (Transporter Skill) * ENGINEER  * Astrophysics  * Computer  Skill x2 \DL/ Divert Power * May  meet any one additional staffing requirement.
Saavik	main	saavik	R+	TMP	62 R	PERSONNEL	FEDERATION	OFFICER	7	9	6				[AU][TMP]/Films\	(STF)	Vulcan				OFFICER * SCIENCE  * Navigation  * Stellar  Cartography * Mindmeld \DL/ Any  [Ref] card OR Kobayashi Maru Scenario
St. John Talbot	main	stjohntalbot	U	TMP	63 U	PERSONNEL	FEDERATION	CIVILIAN	6	6	5				[AU][TMP]/Films\		Human			Office of the President	CIVILIAN * Diplomacy  * Computer  Skill * Law * May  work with Sybok, General Korrd, and Caithlin Dar.
T'Lar	main	tlar	U	TMP	64 U	PERSONNEL	FEDERATION	V.I.P.	10	10	3				[AU][TMP]/Films\		Vulcan				V.I.P. * MEDICAL  * Mindmeld  x2 * Anthropology  * Leadership \DL/ Fal-tor-pan
Valeris	main	valeris	R	TMP	66 R	PERSONNEL	FEDERATION	SCIENCE	5	8	6				[AU]<Fed>[TMP]/Films\	(STF)	Vulcan				SCIENCE * Navigation  * Mindmeld  * Treachery  * Diplomacy  -3 (while infiltrating).
Willard Decker	main	willarddecker	R+	TMP	68 R	PERSONNEL	FEDERATION	OFFICER	8	8	7				[AU][TMP]/Films\	(CMD)	Human		Starship Enterprise		OFFICER * SCIENCE  * Computer  Skill * Diplomacy  * Leadership  * Anthropology
Dr. Gillian Taylor	main	drgilliantaylorna	R+	TMP	92* R	PERSONNEL	FEDERATION/NON-ALIGNED	CIVILIAN	8	7	5				[AU][TMP]		Human				CIVILIAN * May  exclude George and Gracie from any personnel battle or random selection here. * Biology  * SCIENCE
Dr. Gillian Taylor*	main	drgilliantaylorfed	R+	TMP	92* R*	PERSONNEL	FEDERATION/NON-ALIGNED	CIVILIAN	8	7	5				[AU][TMP]		Human				CIVILIAN * May  exclude George and Gracie from any personnel battle or random selection here. * Biology  * SCIENCE
% Ch'dak	main	chdak	C	TMP	72 C	PERSONNEL	KLINGON	OFFICER	6	6	8				[AU][TMP]/Films\	(STF)	Klingon				OFFICER * Navigation  * Physics  * If  on a [Klg]I ship, it is RANGE +1.
% Karnog	main	karnog	C	TMP	78 C	PERSONNEL	KLINGON	SCIENCE	7	6	7				[AU][TMP]/Films\	(STF)	Klingon				SCIENCE * Geology
% Komal	main	komal	C	TMP	80 C	PERSONNEL	KLINGON	MEDICAL	6	7	7				[AU][TMP]/Films\	(STF)	Klingon				MEDICAL * Biology  * Archaeology  * Honor
% Kor'choth	main	korchoth	C	TMP	81 C	PERSONNEL	KLINGON	SECURITY	8	7	5				[AU][TMP]/Films\	(STF)	Klingon			The Great Hall	SECURITY * Leadership  * Honor  * Transporter  Skill
% Regnor	main	regnor	C	TMP	86 C	PERSONNEL	KLINGON	MEDICAL	6	7	7				[AU][TMP]/Films\	(STF)	Klingon				MEDICAL * Exobiology  * Anthropology
% Woteln	main	woteln	C	TMP	90 C	PERSONNEL	KLINGON	ENGINEER	5	5	6				[AU][TMP]/Films\	(STF)	Klingon				ENGINEER * Computer  Skill * Stellar  Cartography * While  on your outpost, opponent's span here is +2.
Azetbur	main	azetbur	U	TMP	69 U	PERSONNEL	KLINGON	V.I.P.	8	7	5				[AU][TMP]/Films\	(CMD)	Klingon			The Great Hall	V.I.P. * Leadership  * Diplomacy  * Exobiology  \DL/ Treaty:  Federation/Klingon
Brigadier Kerla	main	brigadierkerla	R	TMP	70 R	PERSONNEL	KLINGON	SECURITY	7	7	8				[AU][TMP]/Films\	(CMD)	Klingon			The Great Hall	SECURITY * Stellar  Cartography * Navigation  * Transporter  Skill \DL/ Any  /Films\ Klingon Chancellor
Captain Kang	main_voy	captainkang	R+	TMP	71 R	PERSONNEL	KLINGON	OFFICER	7	7	8				[AU][TMP]/Films\	(CMD)	Klingon		I.K.C. KG_+elric		OFFICER * Leadership  * Diplomacy  * Honor  * Physics * If  on a ship at a [Klg] mission, it is WEAPONS +2.
Chancellor Gorkon	main	chancellorgorkon	R	TMP	73 R	PERSONNEL	KLINGON	V.I.P.	9	7	6				[AU][TMP]/Films\	(CMD)	Klingon		Kronos One	The Great Hall	V.I.P. * Leadership  * Diplomacy  x2 * Honor  * Anthropology * Protects  your Klingon Treaties from nullification.
Colonel Worf	main	colonelworf	R+	TMP	74 R	PERSONNEL	KLINGON	OFFICER	8	7	8				[AU][TMP]/Films\	(CMD)	Klingon				OFFICER * Diplomacy  * Law  * Honor  * Archaeology  * Astrophysics
General Chang	main	generalchang	R+	TMP	75 R	PERSONNEL	KLINGON	OFFICER	2	8	7				[AU][TMP]/Films\	(CMD)	Klingon		I.K.C. KlaG_+Diyus	The Great Hall	OFFICER * Leadership  * Treachery  * Anthropology  * Law  * SECURITY \DL/ To  Be Or Not To Be
General Korrd	main	generalkorrd	U	TMP	76 U	PERSONNEL	KLINGON	V.I.P.	6	7	7				[AU][TMP]/Films\	(CMD)	Klingon			The Great Hall	V.I.P. * Leadership  x2 * Diplomacy  * Physics  * Navigation * May  work with Sybok, St. John Talbot, and Caithlin Dar.
Kamarag	main	kamarag	U	TMP	77 U	PERSONNEL	KLINGON	V.I.P.	6	7	6				[AU][TMP]/Films\		Klingon				V.I.P. * Diplomacy  * Law  * Archaeology
Klaa	main	klaa	U	TMP	79 U	PERSONNEL	KLINGON	OFFICER	4	7	8				[AU][TMP]/Films\	(CMD)	Klingon		I.K.C. Chontay		OFFICER * Leadership  * Anthropology  * Biology  * Greed  * Treachery
Koth	main	koth	U	TMP	82 U	PERSONNEL	KLINGON	SECURITY	5	6	5				[AU][TMP]/Films\	(CMD)	Klingon				SECURITY * Exobiology  * Geology  * Treachery \DL/ Forced-Labor  Camp (your [Klg] may attempt.)
Krase	main	krase	R+	TMP	83 R	PERSONNEL	KLINGON	OFFICER	6	6	8				[AU][TMP]/Films\	(CMD)	Klingon		I.K.C. Amar		OFFICER * Stellar  Cartography * Astrophysics  * MEDICAL * Your  [Klg]I ships here are each SHIELDS +2.
Kruge	main	kruge	R+	TMP	84 R	PERSONNEL	KLINGON	OFFICER	3	7	8				[AU][TMP]/Films\	(CMD)	Klingon		H.M.S. Bounty		OFFICER * Leadership  * Treachery  * Biology  * Physics * Worth  15 points while The Genesis Device on his ship.
Maltz	main	maltz	U	TMP	85 U	PERSONNEL	KLINGON	ENGINEER	7	6	7				[AU][TMP]/Films\	(STF)	Klingon				ENGINEER * Transporter  Skill * Astrophysics  * Geology
Torg	main	torg	R	TMP	87 R	PERSONNEL	KLINGON	OFFICER	6	4	7				[AU][TMP]/Films\	(STF)	Klingon				OFFICER * Leadership  * SCIENCE  * Computer  Skill * Navigation
Valkris	main	valkris	U	TMP	88 U	PERSONNEL	KLINGON	SCIENCE	5	6	6				[AU][TMP]/Films\		Klingon				SCIENCE * Klingon  Intelligence * Smuggling  * Physics  * Computer  Skill
Vixis	main	vixis	U	TMP	89 U	PERSONNEL	KLINGON	OFFICER	5	8	7				[AU][TMP]/Films\	(CMD)	Klingon				OFFICER * ENGINEER  * Computer  Skill * Astrophysics \DL/ Incoming  Message-Federation
George and Gracie	main	georgeandgracie	U	TMP	91 U	PERSONNEL	NEUTRAL	ANIMAL+ANIMAL	6+6	3+3	3+3	15			[AU][TMP]		Humpback Whale				George: ANIMAL * Nullifies  The Whale Probe at this location.  Gracie: ANIMAL * Worth points while on Earth.  --- May enter play only at Cetacean Institute.
% Mas'ud	main	masud	C	TMP	99 C	PERSONNEL	NON-ALIGNED	CIVILIAN	4	9	10				[AU][TMP]/Films\	(STF)	Human			Revenge Is A Dish Best Served Cold, War Council	CIVILIAN * May  download Ceti Eel to place directly on adversary he just stunned. * Biology  * SCIENCE  * Geology
% Pa'rena	main	parena	C	TMP	100 C	PERSONNEL	NON-ALIGNED	SCIENCE	5	7	4				[TMP]	(STF)	Son'a				SCIENCE * Physics  * Exobiology  * Your  Ketracel-White may report here, for free.
% Rae'alin	main	raealin	C	TMP	101 C	PERSONNEL	NON-ALIGNED	ENGINEER	5	7	5				[TMP]	(STF)	Son'a				ENGINEER * Geology  * Anthropology  * Archaeology
% Sam'po	main	sampo	C	TMP	103 C	PERSONNEL	NON-ALIGNED	SECURITY	4	7	5				[TMP]	(CMD)	Son'a				SECURITY * Navigation  * Treachery  * Stellar  Cartography
% Sarod	main	sarod	C	TMP	104 C	PERSONNEL	NON-ALIGNED	CIVILIAN	6	8	10				[AU][TMP]/Films\	(STF)	Human			Revenge Is A Dish Best Served Cold, War Council	CIVILIAN * Draw  a card when you place a Ceti Eel on a personnel here. * Exobiology * Anthropology  * MEDICAL
% Sharic	main	sharic	C	TMP	105 C	PERSONNEL	NON-ALIGNED	MEDICAL	6	5	6				[TMP]		Son'a				MEDICAL * Biology  * Computer  Skill * If  on your Son'a ship, cancels its restriction box.
% Wajahut	main	wajahut	C	TMP	107 C	PERSONNEL	NON-ALIGNED	CIVILIAN	5	8	9				[AU]/Films\	(STF)	Human			Revenge Is A Dish Best Served Cold, War Council	CIVILIAN * Once  per game, if aboard U.S.S. Reliant, may relocate it to any Kirk's location. * Navigation  * ENGINEER
Dr. Tolian Soran	main	drtoliansoran	R+	TMP	93 R	PERSONNEL	NON-ALIGNED	SCIENCE	2	9	7	20			[TMP]	(CMD)	El-Aurian				SCIENCE * Astrophysics  * Stellar  Cartography * Treachery * Worth points while placed under The Nexus.
Gallatin	main	gallatin	R	TMP	94 R	PERSONNEL	NON-ALIGNED	OFFICER	6	7	6				[TMP]	(CMD)	Son'a				OFFICER * Anthropology  * SCIENCE  * Computer  Skill * Honor  * Transporter  Skill
Joachim	main	joachim	R	TMP	96 R	PERSONNEL	NON-ALIGNED	CIVILIAN	5	9	11				[AU][TMP]/Films\	(CMD)	Human			Revenge Is A Dish Best Served Cold, War Council	CIVILIAN * SECURITY  * Astrophysics  * Navigation  * Physics  * Treachery * If on  U.S.S. Reliant, it is WEAPONS +3.
J'Onn	main	jonn	U	TMP	95 U	PERSONNEL	NON-ALIGNED	CIVILIAN	6	6	5				[AU][TMP]/Films\	(STF)	Humanoid			War Council	CIVILIAN * If  with Sybok, may play Release This Pain once during each of opponent's turns (as an interrupt). * SECURITY
Khan	main	khan	R+	TMP	97 R	PERSONNEL	NON-ALIGNED	V.I.P.	3	10	12				[AU][Nem,L,Black][TMP]/Films\	(CMD)	Human		U.S.S. Reliant	Revenge Is A Dish Best Served Cold, War Council	V.I.P. * [Fed]  opponents need any Kirk present to solve mission here. * Leadership  * Treachery  x2 * Computer  Skill
Martia	main	martia	U	TMP	98 U	PERSONNEL	NON-ALIGNED	CIVILIAN	4	7	7				[AU][TMP]/Films\		shape-shifter			War Council	CIVILIAN * SECURITY  * Treachery  * Exobiology  * Anthropology  * Greed
Ru'afo	main	ruafo	R+	TMP	102 R	PERSONNEL	NON-ALIGNED	OFFICER	3	8	6				[TMP]	(CMD)	Pakled		Li'seria		OFFICER * ENGINEER  * Biology  * Leadership  * Treachery  x2 * Astrophysics \DL/ Injector  Assembly One
Sybok	main	sybok	U	TMP	106 U	PERSONNEL	NON-ALIGNED	CIVILIAN	5	8	8				[AU][TMP]/Films\	(CMD)	Vulcan			War Council	CIVILIAN * Leadership  * Treachery  * Mindmeld  * Empathy  * Anthropology  \DL/ Release This Pain  --- Works only with [NA] affiliation.
Caithlin Dar	main	caithlindar	U	TMP	108 U	PERSONNEL	ROMULAN	V.I.P.	7	7	4				[AU][TMP]/Films\		Romulan				V.I.P. * May  work with Sybok, St. John Talbot, and General Korrd. * Youth  * Honor  * Diplomacy  * Exobiology
Nanclus	main	nanclus	R	TMP	109 R	PERSONNEL	ROMULAN	V.I.P.	4	9	6				[AU][TMP]/Films\		Romulan			Continuing Committee	V.I.P. * Diplomacy  * Treachery  * Tal  Shiar * Geology * May  work with [Fed] and [Klg] cards if no Honor present.
% Starship Constitution *TMP	main	starshipconstitutiontmp	C	TMP	111 C	SHIP	FEDERATION	CONSTITUTION	6	5	6				[AU][TMP]/Films\	/Films\					Tractor Beam \DL/ Any % Federation /Films\ personnel
Starship Enterprise *TMP	main	starshipenterprisetmp	R+	TMP	112 R	SHIP	FEDERATION	CONSTITUTION	6	6	6				[AU][TMP]/Films\	/Films\			Admiral Kirk, Captain Spock, Willard Decker		Tractor Beam \DL/ Crew  Reassignment
Starship Excelsior	main_voy	starshipexcelsior	R+	TMP	113 R	SHIP	FEDERATION	EXCELSIOR	6	6	7				[AU][TMP]/Films\	/Films\	(STF)		Captain Styles, Captain Sulu		Tractor Beam, Stellar Cartography
U.S.S. Enterprise-A	main	ussenterprisea	R+	TMP	114 R	SHIP	FEDERATION	CONSTITUTION	6	6	7				[AU][TMP]/Films\	/Films\ OR James T. Kirk			James T. Kirk		/DL\ Any Federation /Films\ personnel OR James T. Kirk    Tractor Beam
U.S.S. Enterprise-B	main	ussenterpriseb	U	TMP	115 U	SHIP	FEDERATION	EXCELSIOR	7	6	7				[AU][TMP]/Films\	/Films\	(STF)		John Harriman		Tractor Beam (unless any attribute is reduced). El-Aurians may report abord.  --- When reported, attributes all -2 until end of turn.
H.M.S. Bounty	main	hmsbountyfed	R+	TMP	110 R	SHIP	FEDERATION/KLINGON	B'REL	7	6	6				[AU][TMP]/Films\				Kruge, Admiral Kirk		Cloaking Device, Tractor Beam (cannot carry ships aboard)
H.M.S. Bounty*	main	hmsbountyklg	R+	TMP	110 R*	SHIP	FEDERATION/KLINGON	B'REL	7	6	6				[AU][TMP]/Films\				Kruge, Admiral Kirk		Cloaking Device, Tractor Beam (cannot carry ships aboard)
U.S.S. Reliant	main	ussreliantna	R+	TMP	126* R	SHIP	FEDERATION/NON-ALIGNED	MIRANDA	6	6	6				[AU][TMP]/Films\	/Films\			Kahn, Clark Terrell		Tractor Beam
